Age group,Genre,Rating
1,Comedy|Drama,5
1,Drama,5
1,Comedy,3
1,Comedy|Horror|Thriller,2
1,Comedy|Romance,4
1,Drama|Romance,4
1,Comedy|Drama,4
1,Animation|Children's,4
1,Comedy|Drama,3
1,Comedy|Romance|War,5
1,Children's|Comedy|Drama,4
1,Comedy|Romance,5
1,Action|Crime,4
1,Drama|War,5
1,Drama|Romance,4
1,Adventure|Animation|Sci-Fi,3
1,Animation|Children's|Comedy,4
1,Comedy,4
1,Action|Drama|War,5
1,Action|Adventure|Thriller,4
1,Comedy|Romance,3
1,Children's|Comedy|Musical,4
1,Comedy,4
1,Drama,4
1,Drama,4
1,Comedy|Horror,4
1,Comedy,4
1,Comedy|Horror,4
1,Adventure|Animation|Film-Noir,5
1,Crime|Film-Noir|Thriller,5
1,Thriller,3
1,Drama|War,5
1,Children's|Comedy|Sci-Fi,1
1,Action|Sci-Fi,5
1,Adventure|Children's|Comedy|Fantasy|Sci-Fi,2
1,Film-Noir|Mystery|Thriller,5
1,Comedy|Drama,2
1,Adventure,5
1,Comedy|War,5
1,Comedy,5
1,Horror,4
1,Action|Sci-Fi|Thriller,4
1,Action|Adventure|Animation,1
1,Animation|Children's|Comedy,4
1,Drama|Thriller|War,5
1,Horror,1
1,Action|Crime|Thriller,1
1,Comedy,2
1,Comedy|Drama,1
1,Adventure|Animation|Children's,1
1,Action|Drama|Thriller,1
1,Crime|Film-Noir|Thriller,5
1,Comedy,3
1,Drama,5
1,Action|Romance|War,5
1,Adventure|War,4
1,Comedy|Drama|Romance,5
1,Drama|War,5
1,Drama|Romance|War,5
1,Comedy|Romance,5
1,Western,5
1,Film-Noir|Thriller,5
1,Comedy|Mystery|Thriller,5
1,Adventure|Drama|Western,5
1,Action|Adventure|Crime|Drama,5
1,Drama|Thriller,5
1,Animation|Children's|Musical,5
1,Western,5
1,Drama,5
1,Drama|Thriller,4
1,Comedy|Sci-Fi,5
1,Drama|War,5
1,Comedy|Drama,5
1,Comedy|Horror,5
1,Mystery|Thriller,1
1,Animation|Children's|Comedy|Musical|Romance,1
1,Children's|Musical,5
1,Comedy,4
1,Animation|Children's|Musical,5
1,Animation|Children's,1
1,Western,5
1,Sci-Fi|War,5
1,Action|Adventure|Drama,4
1,Comedy|Drama|Musical,4
1,Musical|Romance,5
1,Mystery|Thriller,5
1,Action|Adventure,5
1,Mystery|Thriller,5
1,Action|Adventure|Sci-Fi,5
1,Comedy,5
1,Animation|Children's|Musical,4
1,Comedy|War,5
1,Drama|Thriller,5
1,Comedy|Drama,5
1,Drama|War,5
1,Comedy|Crime,5
1,Comedy|War,1
1,Drama|Romance|War,5
1,Comedy|Drama|Romance,5
1,Film-Noir|Mystery,5
1,Musical|Romance,4
1,Comedy|Romance,5
1,Adventure|Children's|Drama|Musical,5
1,Drama|War,1
1,Drama|Romance|War,5
1,Film-Noir,5
1,Drama,5
1,Drama|Mystery|Sci-Fi|Thriller,5
1,Mystery|Thriller,4
1,Action|Sci-Fi|War,1
1,Drama,5
1,Action|Drama|War,4
1,Children's|Comedy|Mystery,1
1,Film-Noir|Romance|Thriller,5
1,Crime|Drama,4
1,Comedy|Romance|Thriller,5
1,Western,4
1,Action|Thriller|War,1
1,Crime|Film-Noir|Mystery|Thriller,5
1,Drama|War,2
1,Adventure,4
1,Action|Drama|War,5
1,Horror|Sci-Fi,1
1,Mystery,5
1,Comedy,5
1,Action|Drama|Thriller|War,3
1,Comedy,5
1,Drama|Romance,4
1,Drama,5
1,Animation|Children's,4
1,Comedy|Romance,4
1,Drama|Romance,5
1,Action|Adventure|Romance|War,5
1,Horror|Mystery|Thriller,1
1,Drama|Sci-Fi|Thriller,4
1,Children's|Drama|Fantasy,1
1,Adventure|Children's,1
1,Drama|Thriller,1
1,Adventure|Romance|Sci-Fi,4
1,Drama,3
1,Horror|Mystery|Thriller,1
1,Drama|Romance|Thriller,4
1,Action|Adventure|Sci-Fi|War,1
1,Drama|Romance,1
1,Comedy,4
1,Action|Adventure|Fantasy|Sci-Fi,4
1,Comedy,1
1,Comedy|Mystery,4
1,Crime|Film-Noir,5
1,Action|Horror|Sci-Fi,1
1,Comedy|Drama|War,5
1,Horror,5
1,Adventure|Children's|Comedy|Fantasy,1
1,Adventure|Children's,1
1,Comedy,1
1,Documentary,4
1,Comedy|Drama,5
1,Comedy,5
1,Action|Sci-Fi,1
1,Comedy|Sci-Fi,1
1,Adventure|Children's|Comedy|Fantasy|Romance,1
1,Comedy|Romance,1
1,Comedy,1
1,Drama|Sci-Fi,5
1,Comedy,4
1,War,3
1,Action|War,1
1,Drama|Romance,5
1,Thriller,5
1,Action|Sci-Fi,1
1,Action|Drama|Sci-Fi|Thriller,1
1,Action|Adventure|Fantasy|Sci-Fi,5
1,Drama|Romance|War|Western,3
1,Action,4
1,Comedy,4
1,Comedy,5
1,Drama|Mystery,5
1,Animation|Children's,1
1,Action|Comedy|Sci-Fi|Thriller,2
1,Drama,5
1,Children's,1
1,Comedy|Sci-Fi,2
1,Crime|Drama,5
1,Action|Drama|War,4
1,Animation|Musical,5
1,Comedy|Drama,5
1,Action|Sci-Fi,1
1,Horror|Sci-Fi|Thriller,1
1,Comedy|Musical,5
1,Action|Thriller,5
1,Drama|War,5
1,Musical,2
1,Comedy,5
1,Crime|Drama|Thriller,5
1,Action|Comedy|War,3
1,Drama|Romance,1
1,Horror|Sci-Fi|Thriller,1
1,Drama|Film-Noir,5
1,Comedy|Drama|Romance,5
1,Animation|Comedy,5
1,Comedy|War,1
1,Action|Comedy|War,5
1,Drama|War,5
1,Action|Sci-Fi|Thriller,1
1,Adventure|Drama|Romance|Sci-Fi,4
1,Action|Adventure|Sci-Fi,5
1,Adventure|Animation|Children's,4
1,Action|Adventure|Fantasy|Sci-Fi,3
1,Drama|War,3
1,Action|Comedy|Western,5
1,Comedy|Romance,4
1,Drama|War,5
1,Action|Adventure|Mystery,2
1,Action|Horror|Sci-Fi|Thriller,1
1,Sci-Fi|Thriller,1
1,Action|Adventure|Sci-Fi,1
1,Comedy|Documentary,2
1,Drama|Romance|War,5
1,Documentary,5
1,Drama|Western,5
1,Horror,5
1,Drama|Mystery,5
1,Children's|Comedy,1
1,Animation|Children's,4
1,Action,1
1,Drama,5
1,Action|Adventure|Drama|Sci-Fi|War,5
1,Action|Adventure|Comedy|Romance,5
1,Action|Adventure,5
1,Comedy,1
1,Comedy,1
1,Comedy|Romance,1
1,Action|Adventure|Fantasy,1
1,Crime|Drama,1
1,Comedy|Thriller,4
1,Crime|Thriller,1
1,Crime|Thriller,1
1,Comedy|Drama,5
1,Action|Adventure|Sci-Fi,5
1,Action|Comedy,1
1,Drama|Romance,5
1,Drama|Thriller,4
1,Action|Adventure|Comedy|War,4
1,Comedy|Crime,5
1,Horror|Thriller,1
1,Action|Sci-Fi|Thriller,1
1,Mystery|Sci-Fi,3
1,Animation|Children's|Comedy,5
1,Drama,4
1,Comedy|Fantasy,4
1,Action|Adventure|Sci-Fi,4
1,Action|Adventure|Sci-Fi|Thriller,1
1,Action|Adventure|Sci-Fi|Thriller|War,1
1,Action|Horror,5
1,Action|Crime|Drama,5
1,Horror|Mystery|Thriller,1
1,Action|Adventure|Fantasy,4
1,Action|Comedy|Sci-Fi|War,1
1,Action|Crime|Drama,5
1,Comedy,5
1,Crime|Drama|Sci-Fi,4
1,Romance|War,2
1,Drama|Thriller,5
1,Action|Adventure|Sci-Fi|Thriller,1
1,Adventure|Children's|Drama,2
1,Animation|Children's|Comedy,4
1,Animation|Children's|Musical,4
1,Action|Sci-Fi,1
1,Drama,4
1,Comedy|Drama|Romance,5
1,Adventure|Drama,5
1,Action|Adventure|Horror,5
1,Comedy|Romance,5
1,Musical|Romance,5
1,Comedy|Crime|Drama|Mystery,4
1,Children's|Comedy,4
1,Comedy|Drama,5
1,Adventure|Comedy|Sci-Fi,4
1,Drama|Mystery|Thriller,1
1,Action|Sci-Fi|Thriller,1
1,Drama,5
1,Adventure|Children's|Comedy|Musical,4
1,Comedy|Drama,1
1,Drama|Romance,4
1,Documentary,1
1,Action|Adventure|Comedy|Sci-Fi,3
1,Action|Drama|War,5
1,Drama|Thriller,5
1,Children's|Comedy,5
1,Adventure|Children's,1
1,Drama|Sci-Fi,4
1,Action|Drama|War,1
1,Crime|Drama|Film-Noir|Thriller,5
1,Comedy|Crime|Mystery|Thriller,5
1,Crime|Thriller,4
1,Action|Mystery|Sci-Fi|Thriller,1
1,Action|Sci-Fi,3
1,Action|Adventure|Sci-Fi|Thriller,1
1,Comedy|Romance,4
1,Action|Mystery|Romance|Thriller,3
1,Sci-Fi,3
1,Action|Mystery|Thriller,2
1,Comedy|Drama,5
1,Comedy,3
1,Western,4
1,Comedy|Drama,5
1,Action|Adventure|War,3
1,Action|Horror|Sci-Fi,1
1,War,2
1,Mystery|Sci-Fi|Thriller,2
1,Drama|Romance|War,4
1,Comedy|War,1
1,Drama|Thriller,5
1,Action|Crime|Romance,5
1,Action|Sci-Fi|Thriller,3
1,Action|Adventure|Sci-Fi|Thriller,1
1,Children's|Comedy,1
1,Action|Adventure|Mystery|Sci-Fi,1
1,Drama|Thriller|War,5
1,Adventure|Sci-Fi|Thriller,3
1,Action|Sci-Fi|Thriller,1
1,Animation|Children's|Fantasy|War,2
1,Sci-Fi|Thriller,4
1,Drama|Romance|War,4
1,Mystery,5
1,War,5
1,Drama|Mystery,4
1,Action|Adventure|Sci-Fi,3
1,Children's|Comedy|Fantasy,3
1,Drama,5
1,Action|Adventure|Sci-Fi,1
1,Comedy,1
1,Comedy|Horror|Thriller,2
1,Adventure,5
1,Children's|Comedy,5
1,Children's|Comedy,5
1,Drama|War,5
1,Children's|Comedy,5
1,Action|Comedy|Musical|Sci-Fi,1
1,Action|Adventure|Sci-Fi,3
1,Sci-Fi|Thriller,2
1,Comedy|Drama,5
1,Drama|Romance|War,5
1,Crime|Drama,5
1,Drama|Romance,5
1,Musical|Romance,5
1,Sci-Fi|Thriller,1
1,Horror|Sci-Fi,1
1,Drama|Thriller,1
1,Children's|Drama,2
1,Drama|Mystery,5
1,Children's|Drama,1
1,Action|Thriller,5
1,Drama,5
1,Adventure|Children's,1
1,Action|Crime|Drama|Thriller,5
1,Drama|Sci-Fi,1
1,Comedy|Drama,1
1,Animation|Children's,1
1,Thriller,5
1,Comedy|Drama,1
1,Comedy|Romance|War,5
1,Children's|Comedy|Drama,5
1,Comedy|Romance,1
1,Action|Crime,1
1,Action|Adventure|Sci-Fi|Thriller,1
1,Horror|Sci-Fi,1
1,Drama|Romance,5
1,Musical,5
1,Action|Thriller,4
1,Action|Drama,5
1,Action|Sci-Fi|Thriller,1
1,Drama,1
1,Comedy|Crime|Fantasy,2
1,Crime|Thriller,2
1,Horror,4
1,Horror|Sci-Fi,1
1,Comedy|Drama|War,3
1,Crime|Thriller,5
1,Action|Sci-Fi,1
1,Drama|Mystery,4
1,Action|Sci-Fi,1
1,Drama,1
1,Comedy,1
1,Comedy|Fantasy,5
1,Horror,4
1,Drama|War,5
1,Crime|Drama,5
1,Action|Sci-Fi|Thriller|War,5
1,Adventure|Children's|Fantasy,4
1,Adventure|Animation|Sci-Fi,1
1,Adventure|War,5
1,Action|War,2
1,Action|Animation|Children's|Sci-Fi|Thriller|War,4
1,Comedy|Musical,5
1,Drama,5
1,Action,5
1,Drama|War,5
1,Action,5
1,Action,5
1,Action,1
1,Sci-Fi|Thriller,1
1,Animation|Children's|Comedy,3
1,Comedy|Sci-Fi|Western,5
1,Action|Adventure|Romance|Sci-Fi|War,4
1,Action|Drama|War,1
1,Mystery|Thriller,5
1,Crime|Drama,5
1,Action|Adventure|Thriller,5
1,Action|Horror|Sci-Fi|Thriller,5
1,Action|Adventure|Comedy|Horror|Sci-Fi,3
1,Horror|Thriller,5
1,Adventure|Children's|Comedy|Fantasy,2
1,Film-Noir|Sci-Fi,4
1,Comedy,4
1,Action|Adventure|Children's|Sci-Fi,1
1,Comedy|Drama,2
1,Drama|Romance,4
1,Horror,1
1,Action|Crime|Drama,5
1,Comedy|Romance,2
1,Action|Crime|Thriller,1
1,Action|Drama|War,5
1,Drama,5
1,Action|Drama|War,5
1,Comedy|Romance,5
1,Drama,5
1,Crime|Drama,5
1,Children's|Comedy|Musical,2
1,Mystery|Thriller,5
1,Western,3
1,Crime|Thriller,5
1,Comedy,3
1,Comedy|Drama,1
1,Documentary,1
1,Drama,1
1,Drama,3
1,Drama,5
1,Horror,1
1,Comedy|Romance,5
1,Horror,1
1,Horror,1
1,Action|Drama|War,5
1,Comedy|Crime,5
1,Mystery|Thriller,1
1,Drama|Romance|War,4
1,Children's|Drama|Fantasy|Sci-Fi,5
1,Comedy,1
1,Comedy,1
1,Comedy,1
1,Comedy,1
1,Action|Sci-Fi|Thriller,4
1,Comedy,5
1,Action|Drama|War,5
1,Action|Crime|Sci-Fi,1
1,Action|Crime|Sci-Fi,1
1,Drama|Romance,5
1,Action|Sci-Fi,2
1,Thriller,4
1,Comedy,5
1,Comedy|Romance,3
1,Comedy,3
1,Drama,3
1,Drama|Thriller,5
1,Horror|Mystery|Thriller,3
1,Adventure|Drama,1
1,Drama|Romance,2
1,Comedy|Romance,3
1,Comedy|Romance,4
1,Action|Thriller,3
1,Comedy,3
1,Thriller,3
1,Comedy,3
1,Comedy,2
1,Sci-Fi|Thriller,5
1,Comedy,3
1,Comedy|Thriller,5
1,Comedy|Drama,4
1,Action|Sci-Fi,4
1,Comedy|Crime,3
1,Action|Thriller,5
1,Comedy|Drama,5
1,Comedy,3
1,Comedy,3
1,Drama|Romance,2
1,Comedy|Romance,1
1,Comedy,2
1,Thriller,1
1,Adventure|Children's,2
1,Comedy,3
1,Drama|Romance,3
1,Comedy,2
1,Comedy|Horror|Thriller,4
1,Comedy|Romance,4
1,Action|Thriller,1
1,Comedy|Drama,3
1,Action|Crime,3
1,Action|Drama,1
1,Comedy,3
1,Comedy,5
1,Comedy|Romance,4
1,Animation|Children's|Comedy,4
1,Comedy,5
1,Action|Drama|War,2
1,Animation|Children's|Comedy,2
1,Horror,3
1,Drama,1
1,Comedy|Horror,5
1,Horror,3
1,Comedy,5
1,Comedy|Romance,3
1,Comedy|Mystery|Thriller,2
1,Drama|Thriller,5
1,Animation|Children's|Musical,3
1,Action|Drama|Romance,3
1,Drama|Romance|War,3
1,Musical|Romance,3
1,Animation|Children's|Musical,3
1,Comedy|Romance,5
1,Crime|Horror|Mystery|Thriller,3
1,Drama|Sci-Fi|Thriller,3
1,Drama,5
1,Drama|Thriller,3
1,Crime|Drama|Mystery|Thriller,4
1,Comedy,2
1,Adventure|Drama,2
1,Drama|Romance,4
1,Drama,4
1,Thriller,4
1,Drama,3
1,Thriller,4
1,Comedy|Drama,5
1,Comedy,2
1,Crime|Drama|Thriller,2
1,Action|Adventure|Sci-Fi,3
1,Drama,3
1,Drama,4
1,Comedy,3
1,Drama|Romance,4
1,Drama,4
1,Drama,5
1,Drama|Romance,4
1,Comedy|Romance,5
1,Drama|Thriller,5
1,Action|Sci-Fi|Thriller,4
1,Comedy|Romance,5
1,Comedy|Drama,5
1,Comedy,4
1,Comedy|Horror|Thriller,2
1,Drama,3
1,Thriller,5
1,Comedy|Drama,5
1,Comedy|Drama,4
1,Action|Romance|Thriller,3
1,Comedy|Romance|War,4
1,Comedy|Romance,3
1,Crime|Thriller,5
1,Drama,4
1,Drama,2
1,Horror|Thriller,3
1,Adventure|Animation|Film-Noir,2
1,Crime|Film-Noir|Thriller,5
1,Thriller,3
1,Comedy,2
1,Drama|War,5
1,Children's|Comedy|Sci-Fi,1
1,Drama,5
1,Action|Sci-Fi,3
1,Adventure|Children's|Comedy|Fantasy|Sci-Fi,1
1,Film-Noir|Mystery|Thriller,5
1,Drama|Sci-Fi,4
1,Action,2
1,Adventure,4
1,Comedy|War,5
1,Comedy,4
1,Horror,4
1,Comedy,2
1,Comedy,2
1,Children's|Comedy,1
1,Comedy|Romance|Thriller,2
1,Action|Sci-Fi|Thriller,3
1,Action|Adventure|Animation,5
1,Animation|Children's|Comedy,3
1,Comedy|Romance,2
1,Action|Crime|Thriller,2
1,Drama,4
1,Comedy|Romance,1
1,Adventure|Children's,2
1,Comedy|Mystery|Romance|Thriller,3
1,Crime|Film-Noir|Thriller,5
1,Horror|Thriller,3
1,Action|Adventure|Comedy|Horror,3
1,Comedy|Documentary,4
1,Adventure|War,4
1,Comedy|Drama|Romance,3
1,Drama|War,3
1,Film-Noir,4
1,Drama|Romance|War,3
1,Drama,5
1,Western,4
1,Film-Noir|Thriller,5
1,Comedy|Mystery|Thriller,2
1,Adventure|Drama|Western,3
1,Action|Adventure|Romance|Thriller,2
1,Action|Adventure|Crime|Drama,3
1,Drama|Thriller,3
1,Animation|Children's|Musical,3
1,Western,4
1,Drama|Thriller,3
1,Drama,5
1,Crime|Drama,4
1,Comedy|Sci-Fi,2
1,Drama|War,4
1,Drama|Mystery,4
1,Adventure|Animation|Sci-Fi|Thriller,5
1,Animation|Sci-Fi,4
1,Comedy|Drama,4
1,Comedy,1
1,Comedy|Horror,4
1,Children's|Comedy,1
1,Animation|Children's|Musical,5
1,Western,4
1,Sci-Fi|War,5
1,Film-Noir|Mystery,5
1,Action|Adventure|Drama,4
1,Comedy|Drama|Musical,4
1,Action|Comedy,1
1,Comedy|Drama|Western,5
1,Mystery|Thriller,5
1,Adventure|Children's|Fantasy|Sci-Fi,2
1,Action|Adventure,2
1,Mystery|Thriller,5
1,Action|Thriller,1
1,Comedy,5
1,Comedy,3
1,Comedy|War,4
1,Drama|Thriller,5
1,Drama|Musical|War,4
1,Drama|War,3
1,Comedy,2
1,Comedy|Crime,5
1,Drama|Romance|War,4
1,Film-Noir|Mystery,5
1,Adventure|Children's|Drama|Musical,4
1,Drama,5
1,Comedy,3
1,Drama|War,3
1,Action|Comedy|Fantasy,1
1,Comedy,3
1,Film-Noir,5
1,Drama,5
1,Drama|Mystery|Sci-Fi|Thriller,5
1,Action|Sci-Fi|War,1
1,Drama,5
1,Romance|Thriller,4
1,Comedy,3
1,Comedy|Fantasy|Romance|Sci-Fi,2
1,Drama,5
1,Film-Noir|Romance|Thriller,4
1,Drama,4
1,Mystery,4
1,Crime|Drama,2
1,Crime|Drama,3
1,Comedy|Romance,1
1,Comedy,2
1,Comedy,2
1,Drama,4
1,Crime|Film-Noir|Mystery|Thriller,4
1,Drama|War,3
1,Action|Crime|Thriller,3
1,Horror|Romance,4
1,Action|Drama|War,4
1,Comedy|Drama,3
1,Drama,3
1,Drama,4
1,Comedy,2
1,Comedy|Drama,1
1,Drama|War,5
1,Drama|Western,5
1,Drama|Romance,3
1,Drama,5
1,Drama,4
1,Drama|Romance,3
1,Drama,3
1,Comedy,1
1,Thriller,5
1,Horror|Sci-Fi,4
1,Comedy,1
1,Comedy,4
1,Drama,4
1,Horror|Mystery|Thriller,1
1,Comedy|Drama,1
1,Crime|Horror|Mystery|Thriller,2
1,Horror|Sci-Fi,1
1,Horror|Sci-Fi,4
1,Drama|Sci-Fi|Thriller,3
1,Comedy|Horror,1
1,Crime|Drama|Mystery|Thriller,3
1,Action|Crime,4
1,Action|Comedy|Crime|Drama,3
1,Action|Thriller,3
1,Action|Comedy,1
1,Action|Drama,2
1,Action|Crime,2
1,Adventure|Comedy,1
1,Horror|Mystery|Thriller,1
1,Drama,3
1,Drama,4
1,Action|Adventure,1
1,Drama|Thriller,3
1,Comedy,3
1,Comedy|Drama,5
1,Drama,3
1,Action|Adventure|Fantasy|Sci-Fi,2
1,Drama,4
1,Comedy,2
1,Comedy|Drama,2
1,Crime|Film-Noir,4
1,Action|Children's|Fantasy,2
1,Comedy,3
1,Drama,3
1,Action|Adventure|Sci-Fi,2
1,Horror,4
1,Comedy,1
1,Comedy|Drama,4
1,Animation|Children's|Comedy|Romance,3
1,Comedy,2
1,Comedy|Drama,3
1,Comedy|Horror|Musical|Sci-Fi,3
1,Comedy,5
1,Horror|Sci-Fi,4
1,Drama,5
1,Comedy|Romance,2
1,Adventure|Children's|Comedy|Fantasy|Romance,1
1,Drama|Sci-Fi,3
1,Drama|Sci-Fi|Thriller,3
1,Drama|Romance,3
1,Horror|Mystery|Thriller,3
1,Action|Adventure|Fantasy|Sci-Fi,3
1,Comedy,4
1,Comedy,4
1,Comedy,3
1,Comedy,1
1,Comedy,4
1,Comedy,1
1,Comedy|Drama,4
1,Comedy,1
1,Adventure|Fantasy,2
1,Action|Crime|Romance,4
1,Action|Thriller,3
1,Action|Romance,1
1,Drama,3
1,Drama,5
1,Children's,3
1,Action|Adventure|Crime,1
1,Crime|Drama,5
1,Drama,2
1,Comedy|Drama,5
1,Comedy,4
1,Action|Sci-Fi,2
1,Drama,4
1,Comedy|Fantasy,1
1,Drama|Romance,4
1,Comedy|Drama,1
1,Adventure|Children's|Drama,1
1,Comedy,2
1,Comedy|Western,4
1,Adventure|Thriller,4
1,Action|Drama|Fantasy|Romance,3
1,Crime|Drama|Thriller,4
1,Western,4
1,Drama|Film-Noir,4
1,Action|Adventure|Animation|Horror|Sci-Fi,2
1,Comedy|Drama|Romance,2
1,Comedy|Romance,4
1,Drama|War,3
1,Action|Sci-Fi|Thriller,1
1,Action|Adventure|Sci-Fi,2
1,Action|Comedy|Western,4
1,Action|Crime|Drama,4
1,Comedy|Romance,3
1,Action|Adventure,2
1,Adventure|Animation|Children's|Sci-Fi,2
1,Horror|Thriller,4
1,Drama|Thriller,5
1,Comedy|Sci-Fi,4
1,Drama|War,5
1,Action|Adventure|Mystery,2
1,Action|Horror|Sci-Fi|Thriller,2
1,Animation|Children's,2
1,Sci-Fi|Thriller,3
1,Comedy,2
1,Action|Crime|Mystery|Thriller,1
1,Comedy,3
1,Comedy,2
1,Drama,3
1,Action|Adventure|Fantasy,3
1,Drama|Western,2
1,Horror,3
1,Action,1
1,Horror|Romance,3
1,Drama,4
1,Action|Adventure|Drama|Sci-Fi|War,3
1,Action|Adventure|Comedy|Romance,3
1,Action|Adventure,3
1,Sci-Fi,5
1,Children's|Fantasy|Sci-Fi,3
1,Animation|Children's|Comedy,2
1,Animation|Children's|Comedy,1
1,Horror,5
1,Adventure|Fantasy|Romance,2
1,Comedy|Drama|Romance,1
1,Thriller,4
1,Film-Noir|Thriller,4
1,Horror,3
1,Comedy,2
1,Adventure|Animation|Children's|Comedy|Fantasy,1
1,Comedy,3
1,Comedy|Drama,4
1,Action|Adventure|Sci-Fi,2
1,Comedy|Musical,4
1,Drama|Musical,5
1,Comedy|Drama|Romance,3
1,Horror|Thriller,4
1,Adventure|Children's|Fantasy,3
1,Drama,4
1,Comedy,1
1,Comedy,1
1,Drama,4
1,Drama|Thriller,1
1,Comedy,1
1,Action|Adventure|Sci-Fi,2
1,Comedy|Fantasy,2
1,Action|Adventure|Sci-Fi,2
1,Action|Adventure|Sci-Fi,3
1,Action|Adventure|Sci-Fi,3
1,Action|Adventure|Comedy|Crime,1
1,Drama|Thriller,2
1,Comedy,3
1,Comedy,2
1,Comedy|Musical|Romance,1
1,Drama,4
1,Thriller,3
1,Action|Sci-Fi,3
1,Film-Noir|Thriller,5
1,Action|Horror,2
1,Action|Crime|Drama,5
1,Comedy|Romance,3
1,Crime|Drama,2
1,Drama,4
1,Action|Thriller,2
1,Horror|Mystery|Thriller,1
1,Action|Comedy|Sci-Fi|War,3
1,Action|Crime|Drama,2
1,Comedy,4
1,Action|Adventure|Sci-Fi|Thriller,2
1,Drama,4
1,Comedy|Drama|Sci-Fi,2
1,Action|Adventure|Thriller,2
1,Sci-Fi|Thriller,1
1,Children's|Comedy,2
1,Comedy|Romance,4
1,Comedy|Drama,4
1,Drama,5
1,Comedy|Drama|Romance,4
1,Thriller,2
1,Drama,4
1,Children's|Comedy,1
1,Action|Adventure|Crime,1
1,Adventure|Drama,4
1,Action|Adventure|Horror,3
1,Comedy|Romance,2
1,Comedy|Romance,2
1,Musical|Romance,5
1,Comedy|Drama,3
1,Action|Adventure,2
1,Horror|Thriller,1
1,Drama|Mystery|Thriller,3
1,Comedy,1
1,Drama,4
1,Action|Sci-Fi|Thriller,2
1,Comedy,1
1,Action|Romance|Thriller,2
1,Action|Adventure|Comedy|Sci-Fi,2
1,Action|Drama|War,3
1,Action|Sci-Fi,3
1,Children's|Comedy,5
1,Crime|Drama,4
1,Action|Adventure,3
1,Action|Sci-Fi,2
1,Action|Sci-Fi,2
1,Comedy|Crime|Mystery|Thriller,5
1,Crime|Thriller,4
1,Comedy,2
1,Action|Sci-Fi,1
1,Drama|War,4
1,Comedy|Romance,2
1,Drama,3
1,Comedy|Romance,3
1,Drama,5
1,Drama,2
1,Horror,1
1,Comedy|Drama,3
1,Film-Noir|Sci-Fi|Thriller,4
1,Drama|Thriller,5
1,Comedy,3
1,Drama|Sci-Fi,4
1,Action|Sci-Fi|Western,1
1,Comedy|Drama,4
1,Drama,3
1,Comedy|Crime|Drama,3
1,Comedy,2
1,Comedy|Drama,3
1,Crime|Thriller,1
1,Western,3
1,Mystery|Sci-Fi|Thriller,3
1,Drama,2
1,Action|Adventure|Comedy|Crime,1
1,Adventure|Children's,2
1,Horror,3
1,Drama,5
1,Comedy|Horror,3
1,Comedy|Horror,2
1,Action|Sci-Fi|Thriller,4
1,Action|Adventure|Sci-Fi|Thriller,1
1,Action|Comedy|Musical,1
1,Action|Adventure|Mystery|Sci-Fi,1
1,Comedy|Romance,1
1,Documentary,4
1,Action|Adventure|Drama|Romance,2
1,Action|Adventure|Comedy,3
1,Sci-Fi|Thriller,4
1,Action|Sci-Fi|Thriller,3
1,Crime|Film-Noir,5
1,Horror|Sci-Fi,1
1,Action,3
1,Drama,3
1,Drama,4
1,War,4
1,Drama|Mystery,3
1,Comedy|Drama,4
1,Action|Adventure|Sci-Fi,2
1,Action|Crime|Thriller,2
1,Children's|Comedy|Fantasy,1
1,Drama,3
1,Action|Adventure|Sci-Fi,3
1,Drama,5
1,Comedy|Horror|Thriller,3
1,Adventure,4
1,Comedy|Romance,2
1,Drama|War,5
1,Comedy,3
1,Comedy,4
1,Action|Adventure|Sci-Fi,1
1,Drama,4
1,Children's|Comedy,1
1,Drama,3
1,Drama|Romance|War,4
1,Crime|Drama,5
1,Musical|Romance,4
1,Action|Adventure|Thriller,2
1,Comedy|Drama|Romance,1
1,Drama,4
1,Drama|Thriller,4
1,Thriller,2
1,Comedy,1
1,Musical,2
1,Comedy|Drama,3
1,Drama,4
1,Adventure|Children's,3
1,Action|Crime|Drama|Thriller,4
1,Drama,2
1,Action|Comedy|Drama,2
1,Comedy,1
1,Drama|Romance,4
1,Adventure|Sci-Fi,4
1,Action|Sci-Fi,3
1,Action|Sci-Fi,4
1,Comedy,2
1,Comedy,1
1,Drama|War,5
1,Drama,3
1,Comedy|Drama,3
1,Adventure|Children's|Fantasy,4
1,Comedy|Drama,3
1,Drama|Sci-Fi,4
1,Children's|Comedy,1
1,Comedy|Romance|War,3
1,Children's|Comedy|Drama,4
1,Comedy|Romance,3
1,Drama,2
1,Comedy|Romance,3
1,Comedy,2
1,Crime,4
1,Drama,3
1,Animation|Children's|Musical,3
1,Action|Adventure,2
1,Comedy|Crime|Fantasy,2
1,Crime|Thriller,4
1,Animation|Musical,2
1,Comedy,1
1,Action|Drama,1
1,Comedy|Drama|War,1
1,Comedy,2
1,Comedy|Drama,3
1,Crime|Thriller,3
1,Action|Romance|Thriller,2
1,Drama|Mystery,5
1,Crime|Drama,3
1,Comedy,3
1,Comedy,1
1,Horror|Thriller,2
1,Comedy,1
1,Action|Adventure|Comedy|Romance,2
1,Comedy,1
1,Horror,3
1,Drama|War,5
1,Drama,2
1,Comedy,2
1,Crime|Drama,5
1,Action|Sci-Fi|Thriller|War,2
1,Action|Western,5
1,Drama,5
1,Action|Adventure|Romance,2
1,Adventure|War,5
1,Drama,3
